gene_segment,freq
TRBJ1-1,-0.06432362540250242
TRBJ1-2,-0.032481717827057416
TRBJ1-3,0.0057060339957095
TRBJ1-4,0.0097748821652912
TRBJ1-5,-0.03548333414740609
TRBJ1-6,0.0022966713466505
TRBJ2-1,0.016435953255572393
TRBJ2-2,0.0322750065539599
TRBJ2-3,0.03649695696767
TRBJ2-4,0.007089642805107599
TRBJ2-5,-0.0029059019850191103
"TRBJ2-5, TRBJ1-5",-3.62217787066652e-06
"TRBJ2-5, TRBJ2-7",-0.0032719474255145
TRBJ2-6,0.0042177282311069
TRBJ2-7,0.024164920187199207
"TRBJ2-7, TRBJ2-1",1.23534571149736e-05
