gene_segment,freq
TRBJ1-1,0.07680033310012921
TRBJ1-2,0.0403643786808385
TRBJ1-3,0.005310602886872299
TRBJ1-4,0.0067469581621542995
TRBJ1-5,-0.004150935883580703
TRBJ1-6,-0.008306556334681504
TRBJ2-1,-0.015060116286765499
TRBJ2-2,0.005900207464445202
TRBJ2-3,-0.0321388223246999
TRBJ2-4,-0.0037626965696741996
TRBJ2-5,-0.018817719234040894
"TRBJ2-5, TRBJ2-1",2.37963225163183e-06
"TRBJ2-5, TRBJ2-7",-0.0019990689413149003
TRBJ2-6,-0.0030709563262191
TRBJ2-7,-0.04780563456865951
"TRBJ2-7, TRBJ2-1",-1.23534571149736e-05
