gene_segment,freq
TRBV10-1,0.006937311926770591
TRBV10-2,0.007441843703263144
TRBV10-3,0.017268200683520092
"TRBV10-3, TRBV6-4, TRBV6-2, TRBV6-3",1.20126613450577e-05
"TRBV11-1, TRBV11-3",5.405697605275965e-05
"TRBV11-1, TRBV7-9",6.00633067252885e-06
TRBV11-2,0.00016817725883080774
"TRBV11-2, TRBV11-3",6.00633067252885e-06
"TRBV11-2, TRBV11-3, TRBV7-2, TRBV11-1, TRBV7-9",6.00633067252885e-06
"TRBV11-2, TRBV20-1",6.00633067252885e-06
TRBV11-3,0.0012433104492134
"TRBV11-3, TRBV11-1",0.0031052729576973156
"TRBV12-3, TRBV12-4",0.0001141202827780481
"TRBV12-3, TRBV12-4, TRBV20-1",6.00633067252885e-06
TRBV13,6.00633067252885e-06
TRBV14,1.8018992017586548e-05
TRBV15,0.13493822488903284
"TRBV15, TRBV28",6.00633067252885e-06
TRBV18,9.00949600879327e-05
TRBV19,0.0024025322690115116
"TRBV19, TRBV27",6.00633067252885e-06
TRBV2,0.0008348799634814231
"TRBV2, TRBV11-2",6.00633067252885e-06
"TRBV2, TRBV5-4",6.00633067252885e-06
TRBV20-1,0.18663471298748746
"TRBV20-1, TRBV10-3",6.00633067252885e-06
"TRBV20-1, TRBV11-2",6.00633067252885e-06
"TRBV20-1, TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",6.00633067252885e-06
"TRBV20-1, TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",6.00633067252885e-06
"TRBV20-1, TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",6.00633067252885e-06
TRBV21-1,0.0028590134001237172
"TRBV21-1, TRBV19",6.00633067252885e-06
TRBV24-1,0.04064483966100225
TRBV25-1,0.006432780150278302
"TRBV25-1, TRBV20-1",6.00633067252885e-06
TRBV27,0.002768918440035531
"TRBV27, TRBV10-3",6.00633067252885e-06
TRBV28,0.13400724363479077
"TRBV28, TRBV11-1",6.00633067252885e-06
"TRBV28, TRBV5-1",6.00633067252885e-06
TRBV29-1,0.008234679352036716
"TRBV29-1, TRBV5-4, TRBV5-8",6.00633067252885e-06
TRBV30,0.0002162279042110154
TRBV4-1,0.0004444684697671308
"TRBV4-1, TRBV4-3",0.0004144368164044691
TRBV4-2,0.0005165444378374
"TRBV4-2, TRBV4-3",0.0005946267365803212
"TRBV4-3, TRBV4-1, TRBV4-2",0.00022223423488356155
"TRBV4-3, TRBV4-2",0.0001561645974857
"TRBV4-3, TRBV4-2, TRBV7-2, TRBV4-1",6.00633067252885e-06
TRBV5-1,0.00018619625084839427
"TRBV5-3, TRBV5-5",6.00633067252885e-06
TRBV5-4,1.20126613450577e-05
"TRBV5-4, TRBV5-5, TRBV5-8, TRBV4-2",6.00633067252885e-06
"TRBV5-4, TRBV5-8",0.008607071853733534
TRBV5-5,0.000816860971463802
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",2.4025322690115352e-05
"TRBV5-5, TRBV5-3, TRBV5-8",6.00633067252885e-06
"TRBV5-5, TRBV5-6",8.40886294154038e-05
"TRBV5-5, TRBV5-6, TRBV5-7",6.00633067252885e-06
"TRBV5-6, TRBV20-1, TRBV5-5, TRBV5-7",6.00633067252885e-06
"TRBV5-6, TRBV5-5, TRBV5-7",4.204431470770195e-05
TRBV5-8,7.8082298742875e-05
"TRBV5-8, TRBV5-4",0.0006606963739781308
"TRBV5-8, TRBV5-4, TRBV5-3",6.00633067252885e-06
TRBV6-1,0.0004925191151473577
"TRBV6-1, TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",1.20126613450577e-05
"TRBV6-1, TRBV6-5",0.0005465760912001
"TRBV6-1, TRBV6-5, TRBV6-6",0.012156813281198012
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV20-1, TRBV6-8",6.00633067252885e-06
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV28, TRBV6-9",6.00633067252885e-06
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",7.207596807034619e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.0017838802097409883
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",0.00027629121093632707
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-9",6.00633067252885e-06
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",0.00289505138415865
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.0005585887525451
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",0.0019220258152090922
"TRBV6-2, TRBV6-3",2.40253226901154e-05
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.0016517409349452962
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-6",1.20126613450577e-05
"TRBV6-2, TRBV6-3, TRBV6-5",6.00633067252885e-06
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-1, TRBV6-6",0.0082286730213644
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",6.606963739781734e-05
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",1.20126613450577e-05
TRBV6-3,6.00633067252885e-06
TRBV6-4,0.024517841805262765
"TRBV6-4, TRBV6-1",1.20126613450577e-05
"TRBV6-4, TRBV6-1, TRBV6-5, TRBV6-6",1.8018992017586548e-05
"TRBV6-5, TRBV6-1, TRBV6-6",0.0007207596807034
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-2, TRBV6-3",6.00633067252885e-06
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",1.8018992017586548e-05
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0128895856232468
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",0.020451555939960703
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3",1.20126613450577e-05
