gene_segment,freq
TRBJ1-1,0.07686901994702283
TRBJ1-2,0.05922242043113313
TRBJ1-3,0.00016217092815827886
TRBJ1-4,3.00316533626442e-05
TRBJ1-5,0.029154729084454527
TRBJ1-6,0.026097506772137274
TRBJ2-1,0.055342330816679344
"TRBJ2-1, TRBJ1-2",6.00633067252885e-06
TRBJ2-2,0.00037239250169672505
TRBJ2-3,0.004378615060273033
TRBJ2-4,0.0006546900433056039
TRBJ2-5,0.3880990564054504
"TRBJ2-5, TRBJ2-7",1.20126613450577e-05
TRBJ2-6,0.0002762912109362769
TRBJ2-7,0.3593107134920181
"TRBJ2-7, TRBJ2-1",1.20126613450577e-05
