Feature,Importance
"TRBV7-8, TRBV7-9, TRBV7-2",0.0
"TRBV7-8, TRBV7-3",0.0
"TRBV7-8, TRBV7-2, TRBV7-3",0.0
"TRBV7-8, TRBV7-2, TRBV27",0.0
"TRBV7-8, TRBV7-2, TRBV2",0.0
"TRBV7-8, TRBV28, TRBV7-2",0.0
"TRBV7-6, TRBV20-1",0.0
"TRBV7-3, TRBV7-8",0.0
"TRBV7-2, TRBV7-9, TRBV7-3, TRBV7-8",0.0
"TRBV7-2, TRBV7-3, TRBV7-9",0.0
"TRBV11-2, TRBV5-6, TRBV5-7",0.0
"TRBV7-2, TRBV27, TRBV7-8, TRBV7-9",0.0
"TRBV7-1, TRBV7-4",0.0
"TRBV7-9, TRBV7-2, TRBV7-3, TRBV7-4",0.0
"TRBV2, TRBV18",0.0
"TRBV11-3, TRBV11-1, TRBV6-5, TRBV6-6, TRBV6-1",0.0
"TRBV10-3, TRBV6-4, TRBV6-2, TRBV6-3",0.0
"TRBV20-1, TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.0
"TRBV20-1, TRBV11-2",0.0
"TRBV2, TRBV5-4",0.0
"TRBV2, TRBV11-2",0.0
"TRBV19, TRBV27",0.0
"TRBV15, TRBV28",0.0
"TRBV12-3, TRBV12-4, TRBV20-1",0.0
"TRBV11-2, TRBV20-1",0.0
"TRBV11-2, TRBV11-3, TRBV7-2, TRBV11-1, TRBV7-9",0.0
"TRBV11-1, TRBV7-9",0.0
"TRBV6-1, TRBV6-5, TRBV6-3",0.0
"TRBV20-1, TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0
"TRBV6-1, TRBV6-5, TRBV6-8, TRBV6-6",0.0
TRBV6-6,0.0
"TRBV6-6, TRBV6-1, TRBV6-5, TRBV6-3",0.0
"TRBV7-9, TRBV5-6, TRBV7-3",0.0
"TRBV9, TRBV29-1",0.0
"TRBV24-1, TRBV10-3",0.0
"TRBV5-5, TRBV5-1, TRBV5-3, TRBV5-6, TRBV5-8",0.0
"TRBV5-5, TRBV5-3, TRBV5-8, TRBV5-6",0.0
"TRBV6-1, TRBV6-2, TRBV6-3, TRBV6-5",0.0
"TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-1",0.0
"TRBV20-1, TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.0
"TRBV21-1, TRBV19",0.0
"TRBV12-3, TRBV12-4, TRBV12-5",0.0
"TRBV6-5, TRBV6-6, TRBV6-9, TRBV6-1",0.0
"TRBV6-9, TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",0.0
"TRBV25-1, TRBV19",0.0
"TRBV27, TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",0.0
"TRBV27, TRBV6-5, TRBV6-6",0.0
"TRBV7-9, TRBV7-3, TRBV7-6",0.0
"TRBV7-9, TRBV7-2, TRBV7-6",0.0
"TRBV7-9, TRBV27, TRBV7-6",0.0
"TRBV7-6, TRBV7-3",0.0
"TRBV7-3, TRBV7-8, TRBV7-2",0.0
"TRBV7-3, TRBV11-2",0.0
TRBV6-3,0.0
"TRBV25-1, TRBV20-1",0.0
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-6",0.0
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV28, TRBV6-9",0.0
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV20-1, TRBV6-8",0.0
"TRBV5-6, TRBV20-1, TRBV5-5, TRBV5-7",0.0
"TRBV5-4, TRBV5-5, TRBV5-8, TRBV4-2",0.0
"TRBV4-3, TRBV4-2, TRBV7-2, TRBV4-1",0.0
"TRBV29-1, TRBV5-4, TRBV5-8",0.0
"TRBV28, TRBV5-1",0.0
"TRBV28, TRBV11-1",0.0
"TRBV27, TRBV10-3",0.0
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8, TRBV6-1",0.0
