gene_segment,freq
TRBJ1-1,0.0571752601545919
TRBJ1-2,0.014463156974296704
TRBJ1-3,0.0208564503736929
TRBJ1-4,0.0068270205647619
TRBJ1-5,-0.0887783655327154
TRBJ1-6,0.013335698010598994
TRBJ2-1,0.0083284538236554
"TRBJ2-1, TRBJ2-5",-2.4411380585629e-06
TRBJ2-2,0.03267912111551351
TRBJ2-3,0.021124807286451996
TRBJ2-4,0.0030033492221630004
TRBJ2-5,-0.02708130361006139
"TRBJ2-5, TRBJ2-7",-0.0013255379657996
TRBJ2-6,-0.0069590335378802
TRBJ2-7,-0.053090056263861
"TRBJ2-7, TRBJ2-5",-0.0005565794773523
