gene_segment,freq
TRBV10-1,0.010237396026446516
TRBV10-2,0.008235853854609131
TRBV10-3,0.014306104703624048
TRBV11-2,0.03466605417288693
"TRBV11-3, TRBV11-1",0.0070546158515577
"TRBV12-3, TRBV12-4",0.023526323560775747
TRBV14,0.004117926927304563
TRBV15,0.02590520565025508
TRBV18,0.017570915295391194
TRBV19,0.08409758338391858
TRBV2,0.024559906813446115
TRBV20-1,0.11266057454103968
TRBV21-1,0.02104900497104325
TRBV24-1,0.0546650698078848
"TRBV24-1, TRBV6-1, TRBV6-5, TRBV6-6",1.64060833757157e-05
TRBV25-1,0.0015421718373172157
TRBV27,0.11989565730973009
TRBV28,0.007235082768690631
TRBV29-1,0.026938788902925018
"TRBV3-1, TRBV3-2",3.28121667514314e-05
TRBV30,3.28121667514314e-05
"TRBV4-1, TRBV4-3",0.014388135120502594
"TRBV4-3, TRBV4-1, TRBV4-2",1.64060833757157e-05
TRBV5-1,0.0023296638393515
"TRBV5-4, TRBV5-8",0.0173248240447553
TRBV5-5,0.0036749626761603
"TRBV5-5, TRBV5-3",3.28121667514314e-05
"TRBV5-5, TRBV5-6, TRBV5-3, TRBV5-8",0.0004429642511443
"TRBV5-6, TRBV5-5, TRBV5-7",0.0017882630879528997
"TRBV5-6, TRBV5-7, TRBV5-5",0.0053976014306103
TRBV6-1,1.64060833757157e-05
"TRBV6-1, TRBV6-5",0.0159631191245713
"TRBV6-1, TRBV6-5, TRBV6-6",8.20304168785785e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",1.64060833757157e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",4.92182501271471e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",0.016947484127114318
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.0071366462684363
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",3.28121667514314e-05
"TRBV6-2, TRBV6-3",1.64060833757157e-05
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.0013781110035600314
"TRBV6-2, TRBV6-3, TRBV6-6, TRBV6-5",0.0044132364280675
"TRBV6-3, TRBV6-2",0.0123865929486653
"TRBV6-3, TRBV6-2, TRBV6-1, TRBV6-5, TRBV6-6",0.0037405870096631
TRBV6-4,0.0320410808327727
"TRBV6-4, TRBV6-1",1.64060833757157e-05
"TRBV6-4, TRBV6-1, TRBV6-5, TRBV6-6",3.28121667514314e-05
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0081538234377307
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3",0.0011484258363001
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",0.0186209046314373
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-2, TRBV6-8",0.0176693517956458
"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",0.0512361983823601
"TRBV7-2, TRBV7-8",0.06969304218004027
TRBV7-3,0.008908503273013499
"TRBV7-3, TRBV7-4",1.64060833757157e-05
"TRBV7-6, TRBV7-7, TRBV7-9",1.64060833757157e-05
"TRBV7-7, TRBV7-6",1.64060833757157e-05
"TRBV7-8, TRBV7-2",0.012222532114908162
TRBV7-9,0.06836414942660733
"TRBV7-9, TRBV7-6",8.20304168785785e-05
TRBV9,0.005840565681754663
