gene_segment,freq
TRBV1,0.0031841145278359
TRBV10-1,-0.0052362251576817
TRBV10-2,1.2707444917079028e-06
"TRBV10-2, TRBV10-1",1.2535883967858e-05
TRBV10-3,0.0373473089090482
"TRBV10-3, TRBV6-1, TRBV6-5, TRBV6-6",1.2535883967858e-05
"TRBV11-1, TRBV11-3",0.0059420090007646
TRBV11-2,-0.005342369171047502
"TRBV11-3, TRBV11-1",-0.011818402054973101
TRBV12-2,-4.76020468880162e-05
"TRBV12-3, TRBV12-4",0.0057246359074977
TRBV12-5,0.00122851662885
TRBV14,0.0026604541194752
TRBV15,0.0027041102645313
TRBV18,-0.046697829385360407
TRBV19,0.0242338666466555
"TRBV19, TRBV6-1, TRBV6-5, TRBV6-6",1.2535883967858e-05
TRBV2,0.010085122680094
"TRBV2, TRBV6-1, TRBV6-4",1.2535883967858e-05
TRBV20-1,0.03182645518560251
TRBV21-1,0.0085257735857371
TRBV23-1,-0.0014955883929876996
TRBV24-1,-0.0056051719020348
TRBV25-1,-0.007138419862761
TRBV27,-0.07496217204146052
TRBV28,-0.0029591608275487003
TRBV29-1,-0.0053983398118552
"TRBV3-1, TRBV3-2",0.00010282856072618381
TRBV30,0.0023784505854184002
TRBV4-1,-0.0069736998690943
"TRBV4-1, TRBV4-3",-0.0005530590926188994
"TRBV4-2, TRBV4-3",0.009528542560063392
"TRBV4-3, TRBV4-1",0.0008649759937822
"TRBV4-3, TRBV4-1, TRBV4-2",0.0004197965146013
"TRBV4-3, TRBV4-2, TRBV4-1",-0.026455790094241503
TRBV5-1,-0.0012849181114155013
TRBV5-3,-2.38010234440081e-05
TRBV5-4,-0.0043555872902534
"TRBV5-4, TRBV5-8",0.0033081647304302004
TRBV5-5,-0.00046187071852220004
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",-2.38010234440081e-05
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8, TRBV5-2",-2.38010234440081e-05
"TRBV5-5, TRBV5-6",-0.0019197437491666998
"TRBV5-5, TRBV5-8",0.0002005741434857
"TRBV5-6, TRBV5-5, TRBV5-7",1.2535883967858e-05
"TRBV5-6, TRBV5-7",-0.0009996429846483
"TRBV5-6, TRBV5-7, TRBV5-5",0.0002079572316396
"TRBV5-8, TRBV5-4",0.0004136841709392
"TRBV6-1, TRBV6-5",-0.004819071875165741
"TRBV6-1, TRBV6-5, TRBV6-6",0.0169172611950989
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",1.7618861934667608e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.000789760689975
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",-5.807919946509976e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",-0.0017211265939694942
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.004551796624824091
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",-0.00012772876771271
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV7-3, TRBV7-4",1.2535883967858e-05
"TRBV6-2, TRBV6-3",-0.0092585981197191
"TRBV6-2, TRBV6-3, TRBV10-3, TRBV6-5, TRBV6-6",-2.38010234440081e-05
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.00023103411869450016
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",3.7607651903574e-05
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",-1.1265139476150098e-05
"TRBV6-3, TRBV6-2",-0.0008568368439842
"TRBV6-3, TRBV6-2, TRBV6-1",0.0077221045242005
"TRBV6-3, TRBV6-2, TRBV6-1, TRBV6-5, TRBV6-6",0.0071705256296147
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-1, TRBV6-6",0.0024821050256358
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",-0.032849300371390805
TRBV6-4,0.0225131389691888
"TRBV6-4, TRBV6-1, TRBV6-5, TRBV6-6",-2.38010234440081e-05
"TRBV6-5, TRBV6-1, TRBV6-6",7.335409128330153e-05
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-2, TRBV6-3",1.2535883967858e-05
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",0.006457250987938492
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.004817027167017901
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",0.0021668786391703006
"TRBV6-5, TRBV6-6, TRBV6-1",0.0012410525128179
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-2, TRBV6-3",-1.1265139476150098e-05
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",-0.0062131663024287
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",-0.003197069318886799
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.006969951486129
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",0.0083238269546577
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",-2.38010234440081e-05
"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",6.267941983929e-05
"TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-2, TRBV6-3",-0.004064243679753999
"TRBV6-6, TRBV6-1, TRBV6-5",0.00017550237555
"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-3",-0.0012614542425324
"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",-0.0076580964766971
TRBV7-2,3.7607651903574e-05
"TRBV7-2, TRBV7-8",-0.041887548889966195
TRBV7-3,0.005372406360403904
"TRBV7-3, TRBV7-4",0.0080856451592682
TRBV7-6,-0.0070689039628704
"TRBV7-6, TRBV7-7",1.2535883967858e-05
"TRBV7-6, TRBV7-7, TRBV7-9",-1.1265139476150098e-05
"TRBV7-6, TRBV7-9",-2.38010234440081e-05
"TRBV7-7, TRBV7-6",-2.38010234440081e-05
"TRBV7-8, TRBV7-2",0.06147978721185058
TRBV7-9,0.013099555969978902
"TRBV7-9, TRBV7-6",-0.000150259046664994
TRBV9,-0.0006630991805497998
