,transition_type,gene_segment,freq
91,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",-0.0014453335601635
92,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",0.0010545215514938
93,3,"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",0.0009035437963239
94,3,"TRBV6-5, TRBV6-6, TRBV6-8",-0.0009784657745755
95,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-3, TRBV6-8",0.0008756709799849
96,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8",0.0040206537569072
97,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",-0.0062513431718566
98,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-9",0.0013727362046979
99,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-9, TRBV6-8",0.0007560169102428
100,3,"TRBV6-6, TRBV6-5, TRBV6-3, TRBV6-2, TRBV6-8",-0.0099558777759468
101,3,"TRBV6-6, TRBV6-5, TRBV6-8, TRBV6-2, TRBV6-3",0.0002485326123564
102,3,"TRBV6-6, TRBV6-5, TRBV6-8, TRBV6-3, TRBV6-2",-0.0061075410556379
103,3,TRBV6-7,0.0001834960408987
104,3,TRBV7-2,0.0006712703268319
105,3,"TRBV7-2, TRBV7-8",-0.0606421705396399
106,3,TRBV7-3,-0.0242691647353134
107,3,"TRBV7-3, TRBV7-4",0.0006794963057233
108,3,TRBV7-6,-0.0019452589111045
109,3,"TRBV7-6, TRBV7-7",-0.0055529208457104
110,3,"TRBV7-6, TRBV7-7, TRBV7-9",4.64546938984082e-06
111,3,"TRBV7-7, TRBV7-6",0.0023254416561404
112,3,"TRBV7-8, TRBV7-2",-0.0189475806363086
113,3,"TRBV7-8, TRBV7-2, TRBV28",2.32273469492041e-06
114,3,TRBV7-9,-0.0081088594817991
115,3,"TRBV7-9, TRBV7-6",0.000584619169861
116,3,TRBV9,0.0003897871324439
0,3,TRBV10-1,-0.001188877958477
1,3,TRBV10-2,-0.0027566081757128
2,3,TRBV10-3,-0.0186466117374228
3,3,"TRBV10-3, TRBV6-1, TRBV6-5, TRBV6-6",0.0005267433686048
4,3,"TRBV10-3, TRBV6-9",0.0005692880252998
5,3,TRBV11-1,-7.3234141756887e-05
6,3,"TRBV11-1, TRBV11-3",0.0019085653433324
7,3,TRBV11-2,0.0130617314095753
8,3,"TRBV11-2, TRBV11-3, TRBV11-1",-2.4411380585629e-06
9,3,TRBV11-3,0.0026619380881969
10,3,"TRBV11-3, TRBV11-1",-0.0004075844130056
11,3,"TRBV11-3, TRBV11-1, TRBV11-2",2.02593603309569e-06
12,3,TRBV12-1,0.0004781209038105
13,3,TRBV12-2,-0.0002319081155633
14,3,"TRBV12-3, TRBV12-4",0.0080248891995103
15,3,"TRBV12-3, TRBV12-4, TRBV28",2.02593603309569e-06
16,3,TRBV12-4,-9.76455223425161e-06
17,3,"TRBV12-4, TRBV12-3",0.0027269099005466
18,3,TRBV12-5,0.0011246094040166
19,3,TRBV13,4.05187206619138e-06
20,3,TRBV14,0.0021052146348412
21,3,TRBV15,-0.0194775812126657
22,3,TRBV16,0.0001539711385152
23,3,TRBV18,0.0018586473022247
24,3,TRBV19,0.0136040458729278
25,3,TRBV2,0.0096661749624778
26,3,TRBV20-1,0.0729039441389282
27,3,TRBV21-1,-0.0022413234116976
28,3,TRBV23-1,0.0006972600214853
29,3,TRBV24-1,-0.0085035661260645
30,3,TRBV25-1,0.0098181786020467
31,3,TRBV27,0.0097899564468857
32,3,TRBV28,0.0009627402974584
33,3,TRBV29-1,-5.782117729050129e-05
34,3,"TRBV3-1, TRBV3-2",6.561028301575625e-05
35,3,TRBV30,-0.0003002599812031
36,3,TRBV4-1,-0.0007724657917563
37,3,"TRBV4-1, TRBV4-3",0.0054259721507013
38,3,"TRBV4-2, TRBV4-3",-0.0013515201744302
39,3,TRBV4-3,9.11671214893061e-05
40,3,"TRBV4-3, TRBV4-1",0.0004939131900498
41,3,"TRBV4-3, TRBV4-1, TRBV4-2",-0.0011601038854131
42,3,"TRBV4-3, TRBV4-2",-0.0002417728159861
43,3,"TRBV4-3, TRBV4-2, TRBV4-1",-0.0025042027180498
44,3,TRBV5-1,0.0071078683156682
45,3,TRBV5-3,-8.29986939911387e-05
46,3,"TRBV5-3, TRBV5-5, TRBV5-8",-4.8822761171258e-06
47,3,TRBV5-4,0.0003131896810788
48,3,"TRBV5-4, TRBV5-8",0.0015927844057693
49,3,TRBV5-5,0.0003242645227551
50,3,"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",-3.173479476131771e-05
51,3,"TRBV5-5, TRBV5-6",0.0013993647375527
52,3,TRBV5-6,-1.70879664099403e-05
53,3,"TRBV5-6, TRBV5-5, TRBV5-7",0.0004187177956257
54,3,"TRBV5-6, TRBV5-5, TRBV5-7, TRBV5-3",-9.76455223425161e-06
55,3,"TRBV5-6, TRBV5-7",0.0002483242631969
56,3,"TRBV5-6, TRBV5-7, TRBV5-5",0.0006996656947213
57,3,TRBV5-8,-0.0002465549439148
58,3,"TRBV5-8, TRBV5-4",0.0011390058618965
59,3,TRBV6-1,0.0007774274643683
60,3,"TRBV6-1, TRBV6-5",0.0031626701334851
61,3,"TRBV6-1, TRBV6-5, TRBV6-6",0.0151884469851152
62,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",-2.4411380585629e-06
63,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",-0.0001562328357479
64,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",-0.0003563267600555
65,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-9",-4.8822761171258e-06
66,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",-0.0068223797768373
67,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",-0.006468994895783
68,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",-0.0004154587460753
69,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-9, TRBV6-8",-0.0005834319959965
70,3,"TRBV6-1, TRBV6-5, TRBV6-8",0.0013107806134129
71,3,"TRBV6-1, TRBV6-6, TRBV6-5",-0.0014036543836736
72,3,"TRBV6-2, TRBV6-3",-0.0023610101062128
73,3,"TRBV6-2, TRBV6-3, TRBV6-1",5.47002728935837e-05
74,3,"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",-0.0022028054342353
