gene_segment,freq
TRBV1,0.00017280354353059636
TRBV10-1,0.005801261818527578
TRBV10-2,0.004313035382406627
TRBV10-3,0.017181609471043538
"TRBV11-1, TRBV11-3",0.0006524215419012341
TRBV11-2,1.763301464598196e-05
TRBV11-3,0.0003985061309991
"TRBV11-3, TRBV11-1",0.0011849385842098727
TRBV12-1,7.05320585839279e-06
"TRBV12-3, TRBV12-4",9.874488201749909e-05
TRBV12-5,3.52660292919639e-06
TRBV13,7.05320585839279e-06
TRBV14,2.468622050437476e-05
"TRBV14, TRBV28",7.05320585839279e-06
TRBV15,0.04700961704618642
TRBV16,3.52660292919639e-06
TRBV18,0.0009063369528033553
TRBV19,0.004944297306732571
TRBV2,0.0011743587754223686
TRBV20-1,0.3325128103851302
TRBV21-1,0.001255470642793707
"TRBV21-1, TRBV28",3.52660292919639e-06
TRBV23-1,1.7633014645982e-05
TRBV24-1,0.016476288885204513
TRBV25-1,0.001470593421474663
TRBV27,0.03618999925940951
TRBV28,0.13775616362026127
TRBV29-1,0.00796306941412409
TRBV30,4.9372441008749444e-05
TRBV4-1,0.000116377896663481
"TRBV4-1, TRBV4-3",0.001086193702192343
TRBV4-2,0.0001728035435306232
"TRBV4-2, TRBV4-3",0.0011849385842098328
TRBV4-3,9.16916761591062e-05
"TRBV4-3, TRBV4-1",5.99522497963386e-05
"TRBV4-3, TRBV4-1, TRBV4-2",0.0001798567493890162
"TRBV4-3, TRBV4-2",2.46862205043747e-05
"TRBV4-3, TRBV4-2, TRBV4-1",0.0002257025874685567
TRBV5-1,0.0007123737916975763
"TRBV5-1, TRBV6-1, TRBV6-5, TRBV6-6",3.52660292919639e-06
TRBV5-3,2.821282343357109e-05
TRBV5-4,3.173942636276749e-05
"TRBV5-4, TRBV5-8",0.004006220927566636
TRBV5-5,2.46862205043748e-05
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",0.00019396316110580167
"TRBV5-5, TRBV5-3, TRBV5-8",2.11596175751784e-05
"TRBV5-5, TRBV5-6",0.0003350272782734701
"TRBV5-5, TRBV5-6, TRBV5-8",0.0001833833523181206
"TRBV5-5, TRBV5-8",1.41064117167856e-05
"TRBV5-5, TRBV5-8, TRBV5-3",2.11596175751784e-05
TRBV5-6,4.58458380795531e-05
"TRBV5-6, TRBV5-5, TRBV5-7",0.00047609139544149004
"TRBV5-6, TRBV5-7, TRBV5-5",0.00039145292514078096
"TRBV5-8, TRBV5-4",0.00021864938161017636
TRBV6-1,0.0027013778437641996
"TRBV6-1, TRBV6-5",0.001364795333598763
"TRBV6-1, TRBV6-5, TRBV6-6",0.010290627347394167
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",3.52660292919639e-06
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.0001269577054509747
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",0.0020242700813582993
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-9",3.52660292919639e-06
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",0.02130420829527349
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.01754837617568011
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",0.002472148653366305
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-9",0.00022570258746839998
"TRBV6-1, TRBV6-5, TRBV6-8",0.0003350272782736134
"TRBV6-2, TRBV6-3",0.0009239699674492817
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5",0.0007159003946267857
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.0014776466273330022
"TRBV6-2, TRBV6-3, TRBV6-5",0.00013753751423865938
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.0019184719934827706
