gene_segment,freq
TRBJ1-1,0.14208356536699346
TRBJ1-2,0.1740044716697206
"TRBJ1-2, TRBJ1-5",4.15582688487528e-06
TRBJ1-3,0.01747525205089945
TRBJ1-4,0.0064789341135196585
TRBJ1-5,0.13711735223957006
TRBJ1-6,0.06717894159400539
TRBJ2-1,0.0507675812256291
TRBJ2-2,0.06869997423386917
TRBJ2-3,0.1140442013747407
TRBJ2-4,0.007987499272729391
TRBJ2-5,0.1374789091785518
"TRBJ2-5, TRBJ2-7",0.0011137616051465258
TRBJ2-6,0.020633680483403978
TRBJ2-7,0.053701595006353416
"TRBJ2-7, TRBJ2-5",0.001230124757923
