gene_segment,freq
TRBV1,0.0010142845068041
TRBV10-1,0.008694283574128178
TRBV10-2,0.0047683030262399215
TRBV10-3,0.027875336273202236
"TRBV10-3, TRBV6-5, TRBV6-6, TRBV6-1",0.0008685539742173
"TRBV11-1, TRBV11-3",0.00035266788886004435
TRBV11-2,0.00997962687154368
"TRBV11-3, TRBV11-1",0.0027339047913280184
TRBV12-1,0.000253571126701
TRBV12-2,0.0002098519669249548
"TRBV12-3, TRBV12-4",0.019000346838664948
"TRBV12-4, TRBV12-3",0.0006674458392475187
TRBV12-5,0.0004663377042777322
TRBV13,5.82922130347218e-06
TRBV14,0.015575679322876703
TRBV15,0.02483539736344261
TRBV16,1.16584426069444e-05
TRBV18,0.011635125721728957
TRBV19,0.07700984264016617
TRBV2,0.029562895840555825
TRBV20-1,0.1806942019650229
TRBV21-1,0.017353591820436116
TRBV23-1,0.0011949903672116105
TRBV24-1,0.029000375984772755
TRBV25-1,0.0031623525571333076
TRBV27,0.06517069417281608
TRBV28,0.04921320085455869
TRBV29-1,0.01430782368937059
"TRBV3-1, TRBV3-2",0.000128242868676388
TRBV30,0.002996219749984134
TRBV4-1,0.0012241364737290963
"TRBV4-1, TRBV4-3",0.014421493504789173
TRBV4-2,0.00010784059411423521
"TRBV4-2, TRBV4-3",0.0021684703248913305
TRBV5-1,0.007959801689890182
TRBV5-3,2.91461065173609e-06
"TRBV5-3, TRBV5-5, TRBV5-8",3.78899384725691e-05
TRBV5-4,0.0004138747125463692
"TRBV5-4, TRBV5-8",0.010090382076309374
TRBV5-5,0.0006004097942574352
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",1.457305325868044e-05
"TRBV5-5, TRBV5-6",0.0014893660430369575
"TRBV5-5, TRBV5-6, TRBV5-8",2.33168852138887e-05
TRBV5-6,8.16090982486105e-05
"TRBV5-6, TRBV5-5, TRBV5-7",0.0008394078676999034
"TRBV5-6, TRBV5-7",0.0005712636877402398
"TRBV5-6, TRBV5-7, TRBV5-5",0.0009676507363761014
TRBV5-8,0.0004605084829742
"TRBV5-8, TRBV5-4",0.0008073471505308414
"TRBV5-8, TRBV5-4, TRBV5-5",2.91461065173609e-06
TRBV6-1,0.0013990131128332
"TRBV6-1, TRBV6-5",0.006563703187709336
"TRBV6-1, TRBV6-5, TRBV6-6",0.026726979676419262
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.0015709751412855723
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",0.0033838629666653837
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",0.018557326019602707
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.0153804004092106
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",0.0016671572927928631
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-9, TRBV6-8",0.0006441289540336
"TRBV6-1, TRBV6-5, TRBV6-8",0.0004226185445017
"TRBV6-1, TRBV6-5, TRBV6-8, TRBV6-3",0.0010434306133215
"TRBV6-1, TRBV6-6, TRBV6-5",0.0007577987694513
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.002690185631552308
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-1, TRBV6-6",0.0036724094211872
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.008245433533761008
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",0.003025365856501744
"TRBV6-3, TRBV6-2, TRBV6-1, TRBV6-5, TRBV6-6",0.0024541021687617
"TRBV6-3, TRBV6-2, TRBV6-1, TRBV6-6, TRBV6-5",0.0019994229070909
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",0.0031244626186609998
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6, TRBV6-1",0.0002943756758253
TRBV6-4,0.009740628798101345
"TRBV6-4, TRBV6-1",5.82922130347218e-06
"TRBV6-5, TRBV6-1, TRBV6-6",0.0027309901806766997
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3",0.0008539809209586
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",0.0042407584982757
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0096327882039872
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",0.0090935852334162
"TRBV6-5, TRBV6-6",8.74383195520826e-06
"TRBV6-5, TRBV6-6, TRBV6-1",0.0012853432974155
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3",0.0004167893231982
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",0.005835050524775125
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.0089332816475707
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",0.0071174792115394
"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",0.003567483437724635
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-1, TRBV6-8",0.0002448272947458
