gene_segment,freq
TRBV1,-4.44000444000444e-05
TRBV10-1,-2.22000222000222e-05
TRBV10-2,-9.99000999000999e-05
TRBV10-3,-0.0024343086160536
"TRBV11-1, TRBV11-3",-0.0001776001776001
TRBV11-2,6.313564524051802e-06
TRBV11-3,-5.55000555000555e-05
"TRBV11-3, TRBV11-1",-8.248652427602599e-05
"TRBV11-3, TRBV11-1, TRBV7-3",4.2770380086111e-05
TRBV12-2,9.816788922025561e-05
TRBV12-5,1.4256793362037e-05
TRBV14,1.74135756240629e-05
TRBV15,0.0790293830754621
TRBV18,-2.54593508278779e-05
TRBV19,0.0038094129708280996
TRBV2,-0.000256929919614089
TRBV20-1,-0.1833836125444532
TRBV21-1,0.0009459288236624
TRBV24-1,0.0520970363090636
TRBV25-1,0.00027709009203690004
TRBV27,0.015502195237589
TRBV28,0.0017949155669813033
TRBV29-1,-0.0005686531477069999
TRBV30,1.4256793362037e-05
TRBV4-1,-4.44000444000444e-05
"TRBV4-1, TRBV4-3",-0.000480559805928278
"TRBV4-1, TRBV4-3, TRBV4-2",-1.11000111000111e-05
TRBV4-2,0.0002138519004305
"TRBV4-2, TRBV4-3",-0.0006252701356918001
"TRBV4-3, TRBV4-1, TRBV4-2",-0.00016191881265589997
"TRBV4-3, TRBV4-2",0.0010550027087907
"TRBV4-3, TRBV4-2, TRBV4-1",0.0018403458225533997
TRBV5-1,1.5271179480925033e-06
TRBV5-4,9.50111069582667e-05
"TRBV5-4, TRBV4-2, TRBV5-8, TRBV5-5",-1.11000111000111e-05
"TRBV5-4, TRBV5-8",0.0007452167841092999
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",9.97975535342591e-05
"TRBV5-5, TRBV5-3, TRBV5-8",-2.22000222000222e-05
"TRBV5-6, TRBV5-5, TRBV5-7",9.012211401649998e-05
"TRBV5-6, TRBV5-7",0.0001377814870443667
"TRBV5-6, TRBV5-7, TRBV5-5",0.0004847309743092
TRBV5-8,-0.0002109002109002
"TRBV5-8, TRBV5-3, TRBV5-4",-1.11000111000111e-05
"TRBV5-8, TRBV5-4",-0.0026008670187621
"TRBV5-8, TRBV5-5, TRBV5-4, TRBV4-2",-1.11000111000111e-05
TRBV6-1,0.010459699881159168
"TRBV6-1, TRBV6-5",-0.0005978734814524521
"TRBV6-1, TRBV6-5, TRBV6-6",0.005791085093072501
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.0003690469630989556
