gene_segment,freq
TRBV10-1,-0.020956992021563873
TRBV10-2,-0.010356880524654964
TRBV10-3,-0.0199449389249113
"TRBV10-3, TRBV6-1, TRBV6-5, TRBV6-6",5.08923982024805e-06
TRBV11-2,-0.014509912286806
"TRBV11-2, TRBV11-3, TRBV7-2, TRBV7-8, TRBV7-9",-4.7628346486695e-06
TRBV11-3,5.08923982024805e-06
"TRBV11-3, TRBV11-1",-0.0090791415203194
"TRBV12-3, TRBV12-4",-0.007010892602841
"TRBV12-4, TRBV12-3",-0.0012049971661133
TRBV13,3.2640517157854995e-07
TRBV14,-0.0006715596854624
TRBV15,-0.0016054718058015009
TRBV18,-0.001917983499802387
TRBV19,-0.0771792235725899
TRBV2,-0.0088447502962618
TRBV20-1,0.10920266872367432
TRBV21-1,0.00044341667470466104
TRBV23-1,-1.396209877442995e-05
TRBV24-1,-0.013660508297873101
TRBV25-1,-0.018427080850530554
TRBV27,-0.0768889886558414
TRBV28,0.0375225364515819
TRBV29-1,-0.0072511922307448
"TRBV3-1, TRBV3-2",-9.525669297339e-06
TRBV30,-0.004595809030794152
TRBV4-1,-0.0009478040950852
"TRBV4-1, TRBV4-3",-0.0116287505380963
"TRBV4-2, TRBV4-3",-0.0009800314791860352
TRBV4-3,8.14278371239688e-05
"TRBV4-3, TRBV4-1, TRBV4-2",-0.001880207227784335
"TRBV4-3, TRBV4-2",-0.0009284263513188519
"TRBV4-3, TRBV4-2, TRBV4-1",0.000690052043687
TRBV5-1,-0.0013024054523626157
TRBV5-3,0.000290086669754
"TRBV5-4, TRBV5-8",-0.0003983451525694003
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",1.01784796404961e-05
"TRBV5-5, TRBV5-6",0.0002137480724504
"TRBV5-6, TRBV5-5, TRBV5-7",0.0001272309955062
"TRBV5-6, TRBV5-7, TRBV5-5",-0.0004619949609209
"TRBV5-8, TRBV5-4",-0.0060630885077562
"TRBV6-1, TRBV6-5",-0.015787744321221202
"TRBV6-1, TRBV6-5, TRBV6-6",-0.015425842211525657
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",-4.7628346486695e-06
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",-0.003957262782701104
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",-0.0031110030068408
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.0018677510140309
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",-3.712346167462035e-05
"TRBV6-1, TRBV6-5, TRBV6-8",0.0003562467874173
"TRBV6-2, TRBV6-3",0.0001679449140681
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",-0.001745082588839
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",-0.020124268607032997
