gene_segment,freq
TRBJ1-1,0.1796025229084839
TRBJ1-2,0.15863382125431313
TRBJ1-3,0.011543496370343825
TRBJ1-4,0.015137450910388725
TRBJ1-5,0.09744138997976873
TRBJ1-6,0.05431393549922629
TRBJ2-1,0.06385814590027325
"TRBJ2-1, TRBJ2-7",2.38010234440081e-05
TRBJ2-2,0.029061049625133405
TRBJ2-3,0.06216827323574865
TRBJ2-4,0.0001666071641080567
TRBJ2-5,0.18388670712840605
"TRBJ2-5, TRBJ2-1",2.38010234440081e-05
"TRBJ2-5, TRBJ2-7",0.0160180887778173
TRBJ2-6,9.52040937760324e-05
TRBJ2-7,0.12802570510531852
