gene_segment,freq
TRBV1,4.866669478520143e-05
TRBV10-1,0.0013951119171757478
TRBV10-2,0.0005710225521462403
TRBV10-3,0.03411535304442426
"TRBV10-3, TRBV6-1, TRBV6-5, TRBV6-6",3.24444631901343e-06
TRBV11-1,0.0012426229401821
"TRBV11-1, TRBV11-3",0.0021737790337388535
TRBV11-2,0.08929040714555822
"TRBV11-2, TRBV7-2, TRBV7-8",3.24444631901343e-06
TRBV11-3,0.000256311259201994
"TRBV11-3, TRBV11-1",0.008578316067470244
TRBV12-2,0.0001589778696315805
"TRBV12-3, TRBV12-4",0.010038316911025698
"TRBV12-4, TRBV12-3",0.0012783118496910999
TRBV12-5,0.0008792449524524517
TRBV14,0.0026442237499953534
TRBV15,0.02913512794473941
"TRBV15, TRBV10-3",3.24444631901343e-06
TRBV16,3.56889095091477e-05
TRBV18,0.005119736291402204
TRBV19,0.0466064713726249
TRBV2,0.0137467190536585
TRBV20-1,0.15289777722982084
TRBV21-1,0.013188674286789099
TRBV23-1,0.0001589778696316
TRBV24-1,0.025274236825113483
TRBV25-1,0.011579428912558212
TRBV27,0.051596429811268496
TRBV28,0.001365911900304361
TRBV29-1,0.010232983690167223
"TRBV3-1, TRBV3-2",9.084449693237607e-05
TRBV30,0.0038219577637972338
TRBV4-1,0.0009376449861947637
"TRBV4-1, TRBV4-3",0.006547292671768225
TRBV4-2,8.435560429434911e-05
"TRBV4-2, TRBV4-3",0.004538980400299194
TRBV4-3,0.00011031117484644029
"TRBV4-3, TRBV4-1",0.0002887557223921
"TRBV4-3, TRBV4-1, TRBV4-2",0.003393690849687465
"TRBV4-3, TRBV4-2",0.001213422923310819
"TRBV4-3, TRBV4-2, TRBV4-1",0.0025728459309772205
TRBV5-1,0.004068535684042333
TRBV5-3,3.24444631901343e-05
TRBV5-4,0.0009992894662559284
"TRBV5-4, TRBV5-8",0.010716406191699945
TRBV5-5,0.0006878226196307132
"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",9.73333895704029e-06
"TRBV5-5, TRBV5-6",0.0017163121027578413
"TRBV5-5, TRBV5-8",2.2711124233094e-05
"TRBV5-6, TRBV5-5, TRBV5-7",0.0005061336257660248
"TRBV5-6, TRBV5-7",0.0009344005398757623
"TRBV5-6, TRBV5-7, TRBV5-5",0.0015768009110400682
TRBV5-8,0.0001232889601225103
"TRBV5-8, TRBV5-4",0.002877823884964549
TRBV6-1,0.0033774686180928406
"TRBV6-1, TRBV6-5",0.0077088044539756
"TRBV6-1, TRBV6-5, TRBV6-3, TRBV6-8",0.000733244868097
"TRBV6-1, TRBV6-5, TRBV6-6",0.010132405854278416
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",1.297778527605372e-05
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",9.73333895704029e-06
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",0.008656182779127119
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",0.014402097210099796
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.0149860975475226
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",0.0030011128450872612
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-9",6.48889263802686e-06
"TRBV6-2, TRBV6-3",0.004548713739256554
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.003808979978521564
"TRBV6-2, TRBV6-3, TRBV6-5",0.0004509780383428
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-1, TRBV6-6",0.0068165817162471
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.009626272228512254
"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",0.0034391130981539777
"TRBV6-3, TRBV6-2",0.0027188460153332
"TRBV6-3, TRBV6-2, TRBV6-1, TRBV6-5, TRBV6-6",0.0014372897193229
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-1, TRBV6-6",0.0016254676058257
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",0.008286315898760034
"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6, TRBV6-1",0.0014178230414088
TRBV6-4,0.0065083593159406
"TRBV6-5, TRBV6-1, TRBV6-6",0.002196490157972
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",0.011105739749982609
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0125722294861767
"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",0.0086075160843423
"TRBV6-5, TRBV6-6, TRBV6-1",0.0039420022776012
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",0.008419338197839514
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",0.0049867139923235
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.0061676924524444
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",0.0055707143297456805
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9",0.0006975559585878
"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",0.0002368445812879
"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",0.0004250224677907
"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",0.003585113182509491
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-1, TRBV6-8",0.0003471557561344
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-2, TRBV6-8",0.002916757240793
"TRBV6-5, TRBV6-6, TRBV6-8",1.94666779140806e-05
"TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-2, TRBV6-3",0.0017325343343531
"TRBV6-5, TRBV6-6, TRBV6-9, TRBV6-1, TRBV6-8",3.24444631901343e-06
"TRBV6-6, TRBV6-5, TRBV6-1",0.002436579185579
"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-3, TRBV6-8",0.004107469039871
"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",0.0069333817837315
"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-9, TRBV6-8",0.0016644009616538
"TRBV6-6, TRBV6-5, TRBV6-3, TRBV6-8, TRBV6-2",0.0006261781395695
TRBV6-7,0.000739733760735
TRBV7-2,0.0015281342162551267
"TRBV7-2, TRBV7-8",0.08318760361950049
"TRBV7-2, TRBV7-9, TRBV7-8",0.0001200445138034
TRBV7-3,0.030423173133387063
"TRBV7-3, TRBV7-4",0.0002530668128829
TRBV7-4,0.0011031117484645
TRBV7-5,3.24444631901343e-06
TRBV7-6,0.014012763651818038
"TRBV7-6, TRBV7-7",0.0038219577637976405
"TRBV7-7, TRBV7-6",0.004542224846618434
TRBV7-8,0.0010252450368081537
"TRBV7-8, TRBV7-2",0.031175884679398642
TRBV7-9,0.05986327903211358
"TRBV7-9, TRBV7-4",0.0005969781226984
"TRBV7-9, TRBV7-6",0.001320489651838467
TRBV9,0.0017812010291382012
